"model_label","dispatch_id","kernel_entry","ov_match","kernel_alignment_status","kernel_entry_alignment_verified","primitive_id","primitive_type","implementation","net_id","iteration","execution_unit_key","is_internal_network_candidate","gtpin_kernel","gtpin_source_kind","gtpin_invocation_count","gtpin_total_execution_cycles","gtpin_avg_execution_cycles_per_invocation","execution_descriptor","pointer_coverage_match","ov_kernel_entry_present"
"tinyllama_model","2417","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.10/post_attention_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","1702230","6649","InvocationCount=256;TotalExecutionCycles=1702230;AvgExecutionCyclesPerInvocation=6649","true","true"
"tinyllama_model","2418","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","matched","aligned","true","fullyconnected:/model/layers.10/mlp/up_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","exec_profile","176","117413236","667120","InvocationCount=176;TotalExecutionCycles=117413236;AvgExecutionCyclesPerInvocation=667120","true","true"
"tinyllama_model","2419","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","matched","aligned","true","fullyconnected:/model/layers.10/mlp/gate_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","exec_profile","176","136495122","775540","InvocationCount=176;TotalExecutionCycles=136495122;AvgExecutionCyclesPerInvocation=775540","true","true"
"tinyllama_model","2420","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","matched","aligned","true","fullyconnected:/model/layers.10/mlp/down_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","exec_profile","64","80217368","1253396","InvocationCount=64;TotalExecutionCycles=80217368;AvgExecutionCyclesPerInvocation=1253396","true","true"
"tinyllama_model","2421","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.11/input_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","2020912","7894","InvocationCount=256;TotalExecutionCycles=2020912;AvgExecutionCyclesPerInvocation=7894","true","true"
"tinyllama_model","2422","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","matched","aligned","true","fullyconnected:/model/layers.11/self_attn/v_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","exec_profile","8","3481456","435182","InvocationCount=8;TotalExecutionCycles=3481456;AvgExecutionCyclesPerInvocation=435182","true","true"
"tinyllama_model","2423","fully_connected_gpu_bf_tiled_5315586391497964380_0_0","matched","aligned","true","fullyconnected:/model/layers.11/self_attn/q_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_5315586391497964380_0_0","exec_profile","64","28627304","447301","InvocationCount=64;TotalExecutionCycles=28627304;AvgExecutionCyclesPerInvocation=447301","true","true"
"tinyllama_model","2424","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","matched","aligned","true","fullyconnected:/model/layers.11/self_attn/k_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","exec_profile","8","3708176","463522","InvocationCount=8;TotalExecutionCycles=3708176;AvgExecutionCyclesPerInvocation=463522","true","true"
"tinyllama_model","2425","permute_ref_653960189515371720_0_0__sa","matched","aligned","true","transpose:/model/layers.11/self_attn/Transpose_2","permute","permute_ref","1","4","n1_i4","false","permute_ref_653960189515371720_0_0__sa","exec_profile","128","476766","3724","InvocationCount=128;TotalExecutionCycles=476766;AvgExecutionCyclesPerInvocation=3724","true","true"
"tinyllama_model","2426","rope_opt__13889706310558783765__sa","matched","aligned","true","rope:/model/layers.11/self_attn/Add","rope","ocl::rope::opt_","1","4","n1_i4","false","rope_opt__13889706310558783765__sa","exec_profile","64","1043620","16306","InvocationCount=64;TotalExecutionCycles=1043620;AvgExecutionCyclesPerInvocation=16306","true","true"
"tinyllama_model","2427","rope_opt__6960924190377492479__sa","matched","aligned","true","rope:/model/layers.11/self_attn/Add_1","rope","ocl::rope::opt_","1","4","n1_i4","false","rope_opt__6960924190377492479__sa","exec_profile","8","68906","8613","InvocationCount=8;TotalExecutionCycles=68906;AvgExecutionCyclesPerInvocation=8613","true","true"
"tinyllama_model","2428","generic_eltwise_ref_7125964068740378811_0_0__sa","matched","aligned","true","multiply:/model/layers.11/self_attn/Mul_8","eltwise","generic_eltwise_ref","1","4","n1_i4","false","generic_eltwise_ref_7125964068740378811_0_0__sa","exec_profile","1024","4368320","4265","InvocationCount=1024;TotalExecutionCycles=4368320;AvgExecutionCyclesPerInvocation=4265","true","true"
"tinyllama_model","2429","broadcast_gpu_ref_6456514822857321615_0_0__sa","matched","aligned","true","broadcast:/model/layers.11/self_attn/Expand_1","broadcast","broadcast_gpu_ref","1","4","n1_i4","false","broadcast_gpu_ref_6456514822857321615_0_0__sa","exec_profile","1024","5776110","5640","InvocationCount=1024;TotalExecutionCycles=5776110;AvgExecutionCyclesPerInvocation=5640","true","true"
"tinyllama_model","2430","broadcast_gpu_ref_6456514822857321615_0_0__sa","matched","aligned","true","broadcast:/model/layers.11/self_attn/Expand","broadcast","broadcast_gpu_ref","1","4","n1_i4","false","broadcast_gpu_ref_6456514822857321615_0_0__sa","exec_profile","1024","3979088","3885","InvocationCount=1024;TotalExecutionCycles=3979088;AvgExecutionCyclesPerInvocation=3885","true","true"
"tinyllama_model","2431","select_gpu_ref_7464502897564813179_0_0__sa","matched","aligned","true","select:/model/layers.11/self_attn/Where_2","select","select_gpu_ref","1","4","n1_i4","false","select_gpu_ref_7464502897564813179_0_0__sa","exec_profile","8","34376","4297","InvocationCount=8;TotalExecutionCycles=34376;AvgExecutionCyclesPerInvocation=4297","true","true"
"tinyllama_model","2432","permute_ref_17183202574580890641_0_0__sa","matched","aligned","true","transpose:/model/layers.11/self_attn/Transpose_3","permute","permute_ref","1","4","n1_i4","false","permute_ref_17183202574580890641_0_0__sa","exec_profile","1024","5206498","5084","InvocationCount=1024;TotalExecutionCycles=5206498;AvgExecutionCyclesPerInvocation=5084","true","true"
"tinyllama_model","2433","gemm_tiled_opt_7238579717421349067_1_0__sa","matched","aligned","true","gemm:/model/layers.11/self_attn/MatMul","gemm","gemm_tiled_opt","1","4","n1_i4","false","gemm_tiled_opt_7238579717421349067_1_0__sa","exec_profile","32","3452222","107881","InvocationCount=32;TotalExecutionCycles=3452222;AvgExecutionCyclesPerInvocation=107881","true","true"
"tinyllama_model","2434","softmax_gpu_bf_18392998524141771378_0_0__sa","matched","aligned","true","softmax:/model/layers.11/self_attn/Softmax","softmax","softmax_gpu_bf","1","4","n1_i4","false","softmax_gpu_bf_18392998524141771378_0_0__sa","exec_profile","512","7977638","15581","InvocationCount=512;TotalExecutionCycles=7977638;AvgExecutionCyclesPerInvocation=15581","true","true"
"tinyllama_model","2435","generic_eltwise_ref_1696504087421334661_0_0__sa","matched","aligned","true","isnan:/model/layers.11/self_attn/IsNaN","eltwise","generic_eltwise_ref","1","4","n1_i4","false","generic_eltwise_ref_1696504087421334661_0_0__sa","exec_profile","256","1067008","4168","InvocationCount=256;TotalExecutionCycles=1067008;AvgExecutionCyclesPerInvocation=4168","true","true"
"tinyllama_model","2436","select_gpu_ref_5609897181611433017_0_0__sa","matched","aligned","true","select:/model/layers.11/self_attn/Where_3","select","select_gpu_ref","1","4","n1_i4","false","select_gpu_ref_5609897181611433017_0_0__sa","exec_profile","256","1461850","5710","InvocationCount=256;TotalExecutionCycles=1461850;AvgExecutionCyclesPerInvocation=5710","true","true"
"tinyllama_model","2437","gemm_tiled_opt_12829285813189929928_0_0__sa","matched","aligned","true","gemm:/model/layers.11/self_attn/Transpose_4","gemm","gemm_tiled_opt","1","4","n1_i4","false","gemm_tiled_opt_12829285813189929928_0_0__sa","exec_profile","64","2246328","35098","InvocationCount=64;TotalExecutionCycles=2246328;AvgExecutionCyclesPerInvocation=35098","true","true"
"tinyllama_model","2438","fully_connected_gpu_bf_tiled_14284117615310227244_0_0","matched","aligned","true","fullyconnected:/model/layers.11/self_attn/o_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_14284117615310227244_0_0","exec_profile","64","29680510","463757","InvocationCount=64;TotalExecutionCycles=29680510;AvgExecutionCyclesPerInvocation=463757","true","true"
"tinyllama_model","2439","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.11/post_attention_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","1842102","7195","InvocationCount=256;TotalExecutionCycles=1842102;AvgExecutionCyclesPerInvocation=7195","true","true"
"tinyllama_model","2440","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","matched","aligned","true","fullyconnected:/model/layers.11/mlp/up_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","exec_profile","176","107144314","608774","InvocationCount=176;TotalExecutionCycles=107144314;AvgExecutionCyclesPerInvocation=608774","true","true"
"tinyllama_model","2441","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","matched","aligned","true","fullyconnected:/model/layers.11/mlp/gate_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","exec_profile","176","107871310","612905","InvocationCount=176;TotalExecutionCycles=107871310;AvgExecutionCyclesPerInvocation=612905","true","true"
"tinyllama_model","2442","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","matched","aligned","true","fullyconnected:/model/layers.11/mlp/down_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","exec_profile","64","76386100","1193532","InvocationCount=64;TotalExecutionCycles=76386100;AvgExecutionCyclesPerInvocation=1193532","true","true"
"tinyllama_model","2443","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.12/input_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","1533292","5989","InvocationCount=256;TotalExecutionCycles=1533292;AvgExecutionCyclesPerInvocation=5989","true","true"
